,Na,Rm,Rm_mean,Rm_sd,ln_Na,ln_Rm,ln_Rm_mean,ln_Rm_SD,grad_Ln_n/r,grad_Ln_n/r_mean
183,3000,104.995,98.74251578947367,7.452256639594907,8.006367567650246,4.653912729976081,4.589762227451168,0.07360286779403429,1.4587947377203614,2.065788724989119
184,3100,106.60700000000001,100.38433684210524,7.514754497318067,8.039157390473237,4.6691491756171,4.606323779030342,0.07247243521147888,1.807351520943499,2.0603976852497787
185,3200,108.81200000000001,101.86248421052632,7.394221807619758,8.070906088787819,4.68962162245754,4.621085559640676,0.07060651927963309,1.038064525516594,1.7414274063106538
186,3300,113.225,104.03464210526317,7.469307051373324,8.101677747454572,4.729376989442278,4.642225566698763,0.07015776445695195,1.02619120715335,1.564328403989444
187,3400,115.434,105.8710052631579,7.40756315748151,8.131530710604252,4.748698938062891,4.659839968025658,0.06855925257598448,1.3495028579053758,1.4363750543993123
188,3500,118.271,108.37315789473682,7.585123997412811,8.160518247477505,4.77297860145684,4.683190146139709,0.06873870745498784,0.82985780699968,1.3502224361197137
189,3600,123.665,110.43688947368419,7.569772951395991,8.1886891244442,4.81757629675956,4.7021725587980425,0.06686062822752149,0.823150520454422,1.4780245940058505
190,3700,126.531,112.5406842105263,8.142659607230895,8.216088098632316,4.84048733743399,4.720787525358008,0.07049007888235925,1.776300688052554,1.5859959994772392
191,3800,127.48700000000001,114.27289473684213,7.913299670372851,8.242756345714477,4.848014398615813,4.736262948236665,0.06771361619003806,2.346343342184875,1.4321086873305149
192,3900,129.40200000000002,116.70573684210527,7.683288960239463,8.268731832117737,4.862923837897899,4.757547119061438,0.06451203055610455,1.7315540023845337,1.308984275251696
193,4000,131.32,118.8356842105263,8.126615914147028,8.294049640102028,4.877637092633392,4.775448517809445,0.06741131623849655,1.2992537085928844,1.6147149219342511
194,4100,134.48,120.3926842105263,8.145110900687008,8.318742252692399,4.90141548910036,4.788518790837874,0.06658914610213362,1.579396754915326,1.5442627054422577
195,4200,135.44,122.61052631578944,7.762219903369031,8.34283980427146,4.90852873782488,4.807042989396104,0.06250910818877993,6.695681654583458,1.5195415553023925
196,4300,135.44,124.17894736842103,7.593828751196396,8.366370301681654,4.90852873782488,4.819862487114595,0.060951550249686876,1.3341258571326537,1.8057871955603508
197,4400,140.246,125.83705263157894,8.343754042608383,8.389359819906353,4.94339802349698,4.832804616097891,0.06597446170319225,1.0418381701047317,2.051295829026678
198,4500,141.481,127.00457894736842,8.42956733806209,8.411832675758411,4.9521654324491395,4.842025245617512,0.06627373428416544,1.2480884243690706,2.3533416574828574
199,4600,145.33100000000002,128.2557894736842,8.780898680653218,8.433811582477187,4.979013899506169,4.851693400235754,0.06824641672318736,1.5145570101327255,1.9213106713856647
200,4700,145.602,129.9154210526316,8.680509761382035,8.45531778769815,4.98087687193198,4.864658291166765,0.06666915028155272,3.4747435269045903,1.5416871522995843
201,4800,147.122,131.83515789473685,8.841448174206104,8.476371196895983,4.9912621745484165,4.879299269789323,0.06716675058436417,2.4683888298814307,1.620059925760066
202,4900,148.08100000000002,133.31973684210524,9.184609293710782,8.496990484098719,4.997759421348869,4.890381226311289,0.06880840739511221,1.7059353977320042,1.7486770307282993
203,5000,150.685,134.98121052631578,9.54916375274449,8.517193191416238,5.015191565177468,4.902643771834537,0.07052596031962761,0.0,0.0
204,10,3.0,3.43565,0.5951564367723655,2.302585092994046,1.0986122886681098,1.2208753922689837,0.1586379656810445,0.0,0.0
206,200,19.3132,20.58227894736842,1.987290570118831,5.298317366548036,2.960788799955788,3.020063153293984,0.09203835150740716,1.2123356361114526,1.7119997446717437
207,300,25.2389,26.023699999999998,2.2544828493237588,5.703782474656201,3.2283864551068246,3.2553722953560738,0.0846527151176266,1.793437752805527,1.8256963180936894
208,400,28.4253,30.045131578947366,2.378512112988838,5.991464547107982,3.3472795936706157,3.3997249698241827,0.07619825498906506,1.5119357983976738,1.759395416272887
209,500,35.3836,34.757578947368415,2.568063867991508,6.214608098422191,3.566248435957702,3.545713863284065,0.07300470993344348,1.5358345472129658,1.510766571259371
210,600,37.0135,39.31302631578947,3.286600970902848,6.396929655216146,3.611282710962091,3.668108660476121,0.08276744747186043,2.270149164187441,1.5904697320052599
211,700,41.0366,42.99824210526316,3.8035191421291468,6.551080335043404,3.7144643514266957,3.7572691226205563,0.08812348528791936,1.7020840191558475,1.7234305956033216
212,800,43.8292,46.45976842105263,3.9423704163936395,6.684611727667927,3.780300261925561,3.83503274386288,0.0840657217915133,1.804232140309421,1.6817347618924838
213,900,47.1699,49.873657894736844,3.767832013703682,6.802394763324311,3.853755977302403,3.9067067354805642,0.07423394352193821,2.3172530826777185,1.7429889056053252
214,1000,48.2597,52.74204736842106,3.6579800991325437,6.907755278982137,3.876596843849342,3.9630562502642097,0.06833699196448335,2.3363691775783395,1.806046964695699
215,1100,51.4004,55.70189473684212,3.746468491859564,7.003065458786462,3.9396459545320064,4.017817187968693,0.06584395665856163,2.027084401390051,1.659621130975939
216,1200,52.8015,58.9061947368421,4.589132282557827,7.090076835776092,3.9665395993995944,4.072913586611055,0.07788860842908707,1.8118532653100206,1.7308632399948611
217,1300,56.3649,61.35774210526315,4.2571742282653355,7.170119543449628,4.031846624344295,4.114332083428407,0.06901116574679372,1.150243984500511,1.6711334778149392
218,1400,60.3738,64.55562105263157,4.465278231984137,7.24422751560335,4.100555235998813,4.165156774766686,0.06871974447786995,1.4081833357556472,1.5731248736352585
219,1500,62.3939,67.18282105263157,4.412324028824993,7.313220387090301,4.133467514186656,4.205298062060471,0.06484364832855515,1.3383366001134318,1.6906305367020684
220,1600,66.7083,69.81002631578946,4.023748162288546,7.3777589082278725,4.200329382960949,4.244139964603659,0.057047449595668286,1.2502035088655132,1.676291725649582
221,1700,68.9638,72.40701578947368,5.043210623597068,7.438383530044307,4.233581729245598,4.27996474509591,0.06780479088121051,2.2291440481105163,1.7001824978559623
222,1800,70.3278,74.87833157894735,5.3381997384347715,7.495541943884256,4.253167168727293,4.3134166662547555,0.06935746299689,1.6331851249758897,1.8363419670709231
223,1900,73.8241,76.93809999999999,5.553778754761944,7.549609165154532,4.301685236563464,4.340533874977332,0.06935091041360447,1.4055042737478558,1.7734252535828465
224,2000,75.8024,79.4690947368421,5.779352298300274,7.600902459542082,4.328129954416216,4.372827411334068,0.07062498875065697,2.6536289400942557,1.6141000364798583
225,2100,76.6616,81.87276842105263,6.004989352552349,7.649692623711514,4.339400931114725,4.402539609625137,0.07208240250152302,2.053267200190124,1.6249082960047998
226,2200,79.404,84.26474210526315,5.993984293247806,7.696212639346407,4.374548744817923,4.431483139807279,0.07011423459937424,1.3151168915109748,1.6348503804319992
227,2300,82.1523,86.56588947368422,6.454847118813594,7.7406644019172415,4.408574841656781,4.4581849330716095,0.07340958872063617,2.3670153434640437,1.8559990559053092
228,2400,82.3772,88.35072631578947,6.9008620771798155,7.783224016336037,4.41130869959806,4.478364293497946,0.07621842693528363,8.065504354650221,2.141262449594896
229,2500,83.006,90.00444736842105,6.789574087360515,7.824046010856292,4.418912894340489,4.497125329637582,0.07323755532145076,3.97313330104308,1.9471810313154467
230,2600,84.0536,92.04027368421053,6.986504490564209,7.8632667240095735,4.431454690585205,4.5194712611533685,0.07343484569265396,3.9753883968703194,2.030630528900589
231,2700,84.6286,93.4832,7.107320651494431,7.90100705199242,4.438272270947997,4.535025400596229,0.07340595769031552,1.863131933287871,2.102141639621944
232,2800,87.4643,95.33367368421052,7.068031676561996,7.937374696163295,4.471230710108923,4.554724819123444,0.07233040668804853,1.4117616471095369,1.8315933857336035
233,2900,89.0225,97.18926315789473,7.156254844629095,7.9724660159745655,4.488889146770096,4.574040044642634,0.07179789689229472,2.605900175710538,1.9691202854281784
234,3000,89.8109,98.74251578947367,7.452256639594907,8.006367567650246,4.49770634878842,4.589762227451168,0.07360286779403429,3.3695846012844766,2.065788724989119
235,3100,90.802,100.38433684210524,7.514754497318067,8.039157390473237,4.508681311796387,4.606323779030342,0.07247243521147888,3.257684509011466,2.0603976852497787
236,3200,91.6079,101.86248421052632,7.394221807619758,8.070906088787819,4.517517512502723,4.621085559640676,0.07060651927963309,2.6075959392505723,1.7414274063106538
237,3300,93.0054,104.03464210526317,7.469307051373324,8.101677747454572,4.532657555983707,4.642225566698763,0.07015776445695195,1.6062637346740314,1.564328403989444
238,3400,95.1315,105.8710052631579,7.40756315748151,8.131530710604252,4.5552601449906165,4.659839968025658,0.06855925257598448,0.9412400544525619,1.4363750543993123
239,3500,99.0051,108.37315789473682,7.585123997412811,8.160518247477505,4.5951713639592455,4.683190146139709,0.06873870745498784,0.8193381860975848,1.3502224361197137
240,3600,102.005,110.43688947368419,7.569772951395991,8.1886891244442,4.625021831690693,4.7021725587980425,0.06686062822752149,1.378404465057373,1.4780245940058505
241,3700,103.07799999999999,112.5406842105263,8.142659607230895,8.216088098632316,4.635485983190037,4.720787525358008,0.07049007888235925,2.7330911455837237,1.5859959994772392
242,3800,104.04299999999999,114.27289473684213,7.913299670372851,8.242756345714477,4.644804275228165,4.736262948236665,0.06771361619003806,2.8219179043087754,1.4321086873305149
243,3900,105.01899999999999,116.70573684210527,7.683288960239463,8.268731832117737,4.654141286168568,4.757547119061438,0.06451203055610455,2.72632950138698,1.308984275251696
244,4000,106.01899999999999,118.8356842105263,8.126615914147028,8.294049640102028,4.663618323332569,4.775448517809445,0.06741131623849655,1.7755692824431775,1.6147149219342511
245,4100,108.01899999999999,120.3926842105263,8.145110900687008,8.318742252692399,4.682307137576995,4.788518790837874,0.06658914610213362,1.0616499546789588,1.5442627054422577
246,4200,111.005,122.61052631578944,7.762219903369031,8.34283980427146,4.709575245342881,4.807042989396104,0.06250910818877993,1.7466576484944019,1.5195415553023925
247,4300,111.005,124.17894736842103,7.593828751196396,8.366370301681654,4.709575245342881,4.819862487114595,0.060951550249686876,2.611639243246792,1.8057871955603508
248,4400,113.0,125.83705263157894,8.343754042608383,8.389359819906353,4.727387818712341,4.832804616097891,0.06597446170319225,2.4653287175067455,2.051295829026678
249,4500,113.071,127.00457894736842,8.42956733806209,8.411832675758411,4.728015939986935,4.842025245617512,0.06627373428416544,4.716629447228669,2.3533416574828574
250,4600,114.07,128.2557894736842,8.780898680653218,8.433811582477187,4.736812295039806,4.851693400235754,0.06824641672318736,1.640647198771243,1.9213106713856647
251,4700,116.10799999999999,129.9154210526316,8.680509761382035,8.45531778769815,4.754520792445346,4.864658291166765,0.06666915028155272,1.5953665231029963,1.5416871522995843
252,4800,117.154,131.83515789473685,8.841448174206104,8.476371196895983,4.763489308630399,4.879299269789323,0.06716675058436417,0.996595422953861,1.620059925760066
253,4900,121.066,133.31973684210524,9.184609293710782,8.496990484098719,4.796335851435938,4.890381226311289,0.06880840739511221,0.9781019780697567,1.7486770307282993
254,5000,122.147,134.98121052631578,9.54916375274449,8.517193191416238,4.805225237434895,4.902643771834537,0.07052596031962761,0.0,0.0
255,10,3.0,3.43565,0.5951564367723655,2.302585092994046,1.0986122886681098,1.2208753922689837,0.1586379656810445,0.0,0.0
256,100,12.6491,13.761994736842103,1.7553979574215481,4.605170185988092,2.5375860663974557,2.613659414213819,0.12907344718880157,1.5629379506717995,1.6650470498128092
257,200,20.3961,20.58227894736842,1.987290570118831,5.298317366548036,3.0153437061030317,3.020063153293984,0.09203835150740716,1.610657234125328,1.7119997446717437
258,300,25.02,26.023699999999998,2.2544828493237588,5.703782474656201,3.219675505038765,3.2553722953560738,0.0846527151176266,1.773535338474775,1.8256963180936894
259,400,30.1496,30.045131578947366,2.378512112988838,5.991464547107982,3.4061716560868454,3.3997249698241827,0.07619825498906506,1.3044336673059245,1.759395416272887
260,500,37.0135,34.757578947368415,2.568063867991508,6.214608098422191,3.611282710962091,3.545713863284065,0.07300470993344348,1.2189649495177097,1.510766571259371
261,600,42.0476,39.31302631578947,3.286600970902848,6.396929655216146,3.738802309879302,3.668108660476121,0.08276744747186043,2.2283192874361393,1.5904697320052599
262,700,43.0465,42.99824210526316,3.8035191421291468,6.551080335043404,3.7622809267556416,3.7572691226205563,0.08812348528791936,2.169297030670911,1.7234305956033216
263,800,48.0104,46.45976842105263,3.9423704163936395,6.684611727667927,3.8714176541057252,3.83503274386288,0.0840657217915133,1.4806121158386585,1.6817347618924838
264,900,51.0098,49.873657894736844,3.767832013703682,6.802394763324311,3.9320177711273057,3.9067067354805642,0.07423394352193821,1.8870276280282023,1.7429889056053252
265,1000,54.037,52.74204736842106,3.6579800991325437,6.907755278982137,3.989668997117262,3.9630562502642097,0.06833699196448335,2.092960085479031,1.806046964695699
266,1100,56.1427,55.70189473684212,3.746468491859564,7.003065458786462,4.027896663827843,4.017817187968693,0.06584395665856163,1.7056437603591905,1.659621130975939
267,1200,60.1332,58.9061947368421,4.589132282557827,7.090076835776092,4.096562101663055,4.072913586611055,0.07788860842908707,1.8661495757289115,1.7308632399948611
268,1300,61.4003,61.35774210526315,4.2571742282653355,7.170119543449628,4.1174147211346455,4.114332083428407,0.06901116574679372,1.3167111743919022,1.6711334778149392
269,1400,67.6018,64.55562105263157,4.465278231984137,7.24422751560335,4.213634609913355,4.165156774766686,0.06871974447786995,1.2442555209420902,1.5731248736352585
270,1500,68.884,67.18282105263157,4.412324028824993,7.313220387090301,4.232423930442653,4.205298062060471,0.06484364832855515,2.706219725437831,1.6906305367020684
271,1600,71.0211,69.81002631578946,4.023748162288546,7.3777589082278725,4.262977015989757,4.244139964603659,0.057047449595668286,1.7538006684483047,1.676291725649582
272,1700,73.9797,72.40701578947368,5.043210623597068,7.438383530044307,4.303790731246045,4.27996474509591,0.06780479088121051,1.7540402850892032,1.7001824978559623
273,1800,75.9539,74.87833157894735,5.3381997384347715,7.495541943884256,4.330126577295525,4.3134166662547555,0.06935746299689,1.721364527950527,1.8363419670709231
274,1900,78.9177,76.93809999999999,5.553778754761944,7.549609165154532,4.368405537293345,4.340533874977332,0.06935091041360447,2.077015924189881,1.7734252535828465
275,2000,79.9062,79.4690947368421,5.779352298300274,7.600902459542082,4.380853446757983,4.372827411334068,0.07062498875065697,3.7550107652650433,1.6141000364798583
276,2100,81.0494,81.87276842105263,6.004989352552349,7.649692623711514,4.395058845316529,4.402539609625137,0.07208240250152302,2.0318751887889164,1.6249082960047998
277,2200,83.7437,84.26474210526315,5.993984293247806,7.696212639346407,4.42776094399512,4.431483139807279,0.07011423459937424,1.6979689205804784,1.6348503804319992
278,2300,85.5102,86.56588947368422,6.454847118813594,7.7406644019172415,4.448635667072859,4.4581849330716095,0.07340958872063617,2.522046747051949,1.8559990559053092
279,2400,86.6833,88.35072631578947,6.9008620771798155,7.783224016336037,4.462261247009463,4.478364293497946,0.07621842693528363,6.119490643847613,2.141262449594896
280,2500,86.6833,90.00444736842105,6.789574087360515,7.824046010856292,4.462261247009463,4.497125329637582,0.07323755532145076,5.918905936832469,1.9471810313154467
281,2600,87.8635,92.04027368421053,6.986504490564209,7.8632667240095735,4.475784473857088,4.5194712611533685,0.07343484569265396,3.127859614725861,2.030630528900589
282,2700,88.8426,93.4832,7.107320651494431,7.90100705199242,4.486866264694336,4.535025400596229,0.07340595769031552,2.025766248001913,2.102141639621944
283,2800,91.1373,95.33367368421052,7.068031676561996,7.937374696163295,4.512367160643787,4.554724819123444,0.07233040668804853,1.062860126137632,1.8315933857336035
284,2900,95.0211,97.18926315789473,7.156254844629095,7.9724660159745655,4.5540989722019765,4.574040044642634,0.07179789689229472,1.6423529280201175,1.9691202854281784
285,3000,95.0474,98.74251578947367,7.452256639594907,8.006367567650246,4.554375714536112,4.589762227451168,0.07360286779403429,6.372276984340505,2.065788724989119
286,3100,96.0208,100.38433684210524,7.514754497318067,8.039157390473237,4.564564834665671,4.606323779030342,0.07247243521147888,2.106087155071792,2.0603976852497787
287,3200,98.0051,101.86248421052632,7.394221807619758,8.070906088787819,4.585019518132822,4.621085559640676,0.07060651927963309,2.0461569409097735,1.7414274063106538
288,3300,99.0,104.03464210526317,7.469307051373324,8.101677747454572,4.59511985013459,4.642225566698763,0.07015776445695195,1.51738727898731,1.564328403989444
289,3400,102.0,105.8710052631579,7.40756315748151,8.131530710604252,4.624972813284271,4.659839968025658,0.06855925257598448,1.4855284121997214,1.4363750543993123
290,3500,103.0,108.37315789473682,7.585123997412811,8.160518247477505,4.634728988229636,4.683190146139709,0.06873870745498784,1.4790441054733836,1.3502224361197137
291,3600,106.01899999999999,110.43688947368419,7.569772951395991,8.1886891244442,4.663618323332569,4.7021725587980425,0.06686062822752149,1.4339186544586369,1.4780245940058505
292,3700,107.07,112.5406842105263,8.142659607230895,8.216088098632316,4.673482826170178,4.720787525358008,0.07049007888235925,1.228796521487852,1.5859959994772392
293,3800,110.788,114.27289473684213,7.913299670372851,8.242756345714477,4.707618465198865,4.736262948236665,0.06771361619003806,1.2576358427188608,1.4321086873305149
294,3900,111.647,116.70573684210527,7.683288960239463,8.268731832117737,4.715342108243129,4.757547119061438,0.06451203055610455,1.8651799570367527,1.308984275251696
295,4000,113.87700000000001,118.8356842105263,8.126615914147028,8.294049640102028,4.735118918543346,4.775448517809445,0.06741131623849655,1.2764701416856512,1.6147149219342511
296,4100,116.10799999999999,120.3926842105263,8.145110900687008,8.318742252692399,4.754520792445346,4.788518790837874,0.06658914610213362,1.036608518344829,1.5442627054422577
297,4200,119.365,122.61052631578944,7.762219903369031,8.34283980427146,4.782186025658515,4.807042989396104,0.06250910818877993,1.5146564671574436,1.5195415553023925
298,4300,119.81700000000001,124.17894736842103,7.593828751196396,8.366370301681654,4.785965578786,4.819862487114595,0.060951550249686876,2.1013409771314597,1.8057871955603508
299,4400,122.037,125.83705263157894,8.343754042608383,8.389359819906353,4.804324277442096,4.832804616097891,0.06597446170319225,1.804502038897849,2.051295829026678
300,4500,122.874,127.00457894736842,8.42956733806209,8.411832675758411,4.81115944008223,4.842025245617512,0.06627373428416544,4.913770142493147,2.3533416574828574
301,4600,123.146,128.2557894736842,8.780898680653218,8.433811582477187,4.813370643324461,4.851693400235754,0.06824641672318736,3.2385449789552445,1.9213106713856647
302,4700,124.535,129.9154210526316,8.680509761382035,8.45531778769815,4.824586800894667,4.864658291166765,0.06666915028155272,2.097692112786003,1.5416871522995843
303,4800,125.67,131.83515789473685,8.841448174206104,8.476371196895983,4.833659423627053,4.879299269789323,0.06716675058436417,3.7544015763863188,1.620059925760066
304,4900,125.925,133.31973684210524,9.184609293710782,8.496990484098719,4.835686491631714,4.890381226311289,0.06880840739511221,4.4543470219362025,1.7486770307282993
305,5000,126.82700000000001,134.98121052631578,9.54916375274449,8.517193191416238,4.842823953089895,4.902643771834537,0.07052596031962761,0.0,0.0
306,10,2.82843,3.43565,0.5951564367723655,2.302585092994046,1.0397217873951345,1.2208753922689837,0.1586379656810445,0.0,0.0
307,100,12.2066,13.761994736842103,1.7553979574215481,4.605170185988092,2.501976789066891,2.613659414213819,0.12907344718880157,1.4867881953661972,1.6650470498128092
308,200,21.2132,20.58227894736842,1.987290570118831,5.298317366548036,3.054623629426601,3.020063153293984,0.09203835150740716,1.447314986850917,1.7119997446717437
309,300,26.0768,26.023699999999998,2.2544828493237588,5.703782474656201,3.2610460301437634,3.2553722953560738,0.0846527151176266,2.2001512232056393,1.8256963180936894
310,400,29.0689,30.045131578947366,2.378512112988838,5.991464547107982,3.3696688741575627,3.3997249698241827,0.07619825498906506,1.9222271434110394,1.759395416272887
311,500,34.0147,34.757578947368415,2.568063867991508,6.214608098422191,3.526792784119736,3.545713863284065,0.07300470993344348,1.2702119966185939,1.510766571259371
312,600,40.0,39.31302631578947,3.286600970902848,6.396929655216146,3.6888794541139363,3.668108660476121,0.08276744747186043,1.3072119448415305,1.5904697320052599
313,700,44.0,42.99824210526316,3.8035191421291468,6.551080335043404,3.784189633918261,3.7572691226205563,0.08812348528791936,1.5704211573047513,1.7234305956033216
314,800,48.0416,46.45976842105263,3.9423704163936395,6.684611727667927,3.8720673022358487,3.83503274386288,0.0840657217915133,1.3057413806892566,1.6817347618924838
315,900,53.3385,49.873657894736844,3.767832013703682,6.802394763324311,3.9766583968736375,3.9067067354805642,0.07423394352193821,1.557169032386402,1.7429889056053252
316,1000,55.4437,52.74204736842106,3.6579800991325437,6.907755278982137,4.0153680914714505,3.9630562502642097,0.06833699196448335,1.8244734527853865,1.806046964695699
317,1100,59.5399,55.70189473684212,3.746468491859564,7.003065458786462,4.086646676043055,4.017817187968693,0.06584395665856163,1.2440297289103583,1.659621130975939
318,1200,64.195,58.9061947368421,4.589132282557827,7.090076835776092,4.161925326043047,4.072913586611055,0.07788860842908707,1.3529443806524324,1.7308632399948611
319,1300,67.3647,61.35774210526315,4.2571742282653355,7.170119543449628,4.210121141846748,4.114332083428407,0.06901116574679372,1.439815761042129,1.6711334778149392
320,1400,71.4493,64.55562105263157,4.465278231984137,7.24422751560335,4.2689881072670035,4.165156774766686,0.06871974447786995,1.968908694290824,1.5731248736352585
321,1500,72.4431,67.18282105263157,4.412324028824993,7.313220387090301,4.282801426136018,4.205298062060471,0.06484364832855515,2.465620991362705,1.6906305367020684
322,1600,75.4255,69.81002631578946,4.023748162288546,7.3777589082278725,4.323145414124909,4.244139964603659,0.057047449595668286,2.3420498562179217,1.676291725649582
323,1700,76.4199,72.40701578947368,5.043210623597068,7.438383530044307,4.336243133459929,4.27996474509591,0.06780479088121051,1.546574263422428,1.7001824978559623
324,1800,81.3941,74.87833157894735,5.3381997384347715,7.495541943884256,4.399302788809097,4.3134166662547555,0.06935746299689,1.5206035048586457,1.8363419670709231
325,1900,82.2192,76.93809999999999,5.553778754761944,7.549609165154532,4.409388851429693,4.340533874977332,0.06935091041360447,3.0935260741644357,1.7734252535828465
326,2000,84.214,79.4690947368421,5.779352298300274,7.600902459542082,4.433361178210674,4.372827411334068,0.07062498875065697,1.2470526886197197,1.6141000364798583
327,2100,89.0898,81.87276842105263,6.004989352552349,7.649692623711514,4.489644849809166,4.402539609625137,0.07208240250152302,1.2147026332042974,1.6249082960047998
328,2200,91.0879,84.26474210526315,5.993984293247806,7.696212639346407,4.511824974368672,4.431483139807279,0.07011423459937424,1.1960900593984125,1.6348503804319992
329,2300,96.1301,86.56588947368422,6.454847118813594,7.7406644019172415,4.565702482335167,4.4581849330716095,0.07340958872063617,1.3287703473971413,1.8559990559053092
330,2400,97.2522,88.35072631578947,6.9008620771798155,7.783224016336037,4.577307604350649,4.478364293497946,0.07621842693528363,7.184897222779464,2.141262449594896
331,2500,97.2522,90.00444736842105,6.789574087360515,7.824046010856292,4.577307604350649,4.497125329637582,0.07323755532145076,10.173175609247654,1.9471810313154467
332,2600,98.0204,92.04027368421053,6.986504490564209,7.8632667240095735,4.585175620272912,4.5194712611533685,0.07343484569265396,4.212259487017417,2.030630528900589
333,2700,99.0454,93.4832,7.107320651494431,7.90100705199242,4.595578330874817,4.535025400596229,0.07340595769031552,2.438536966913978,2.102141639621944
334,2800,101.045,95.33367368421052,7.068031676561996,7.937374696163295,4.615565962170212,4.554724819123444,0.07233040668804853,3.5751592035124693,1.8315933857336035
335,2900,101.045,97.18926315789473,7.156254844629095,7.9724660159745655,4.615565962170212,4.574040044642634,0.07179789689229472,6.783116272118013,1.9691202854281784
336,3000,102.07799999999999,98.74251578947367,7.452256639594907,8.006367567650246,4.625737226928056,4.589762227451168,0.07360286779403429,3.4043373319821812,2.065788724989119
337,3100,103.044,100.38433684210524,7.514754497318067,8.039157390473237,4.635156081478348,4.606323779030342,0.07247243521147888,2.2540252743347953,2.0603976852497787
338,3200,105.04299999999999,101.86248421052632,7.394221807619758,8.070906088787819,4.654369790135059,4.621085559640676,0.07060651927963309,1.319998547089251,1.7414274063106538
339,3300,108.042,104.03464210526317,7.469307051373324,8.101677747454572,4.682520040415423,4.642225566698763,0.07015776445695195,2.153608625594379,1.564328403989444
340,3400,108.042,105.8710052631579,7.40756315748151,8.131530710604252,4.682520040415423,4.659839968025658,0.06855925257598448,1.6193484643982465,1.4363750543993123
341,3500,112.04,108.37315789473682,7.585123997412811,8.160518247477505,4.718855950391908,4.683190146139709,0.06873870745498784,1.0580883503781213,1.3502224361197137
342,3600,114.039,110.43688947368419,7.569772951395991,8.1886891244442,4.73654049515299,4.7021725587980425,0.06686062822752149,0.9215387433592869,1.4780245940058505
343,3700,119.00399999999999,112.5406842105263,8.142659607230895,8.216088098632316,4.779157105991988,4.720787525358008,0.07049007888235925,1.2602413654978244,1.5859959994772392
344,3800,119.038,114.27289473684213,7.913299670372851,8.242756345714477,4.779442769868373,4.736262948236665,0.06771361619003806,2.072198288327606,1.4321086873305149
345,3900,122.066,116.70573684210527,7.683288960239463,8.268731832117737,4.804561882060937,4.757547119061438,0.06451203055610455,1.2471297473530185,1.308984275251696
346,4000,124.036,118.8356842105263,8.126615914147028,8.294049640102028,4.820571846050236,4.775448517809445,0.06741131623849655,1.2580864184671672,1.6147149219342511
347,4100,127.016,120.3926842105263,8.145110900687008,8.318742252692399,4.8443130627752105,4.788518790837874,0.06658914610213362,0.891307763530114,1.5442627054422577
348,4200,131.015,122.61052631578944,7.762219903369031,8.34283980427146,4.875311820462883,4.807042989396104,0.06250910818877993,0.8824192694623838,1.5195415553023925
349,4300,134.06,124.17894736842103,7.593828751196396,8.366370301681654,4.8982874609298115,4.819862487114595,0.060951550249686876,1.0316603914833549,1.8057871955603508
350,4400,137.058,125.83705263157894,8.343754042608383,8.389359819906353,4.9204041939017875,4.832804616097891,0.06597446170319225,1.2420174597842317,2.051295829026678
351,4500,139.058,127.00457894736842,8.42956733806209,8.411832675758411,4.934891112286416,4.842025245617512,0.06627373428416544,1.9767366380323403,2.3533416574828574
352,4600,140.175,128.2557894736842,8.780898680653218,8.433811582477187,4.942891642009736,4.851693400235754,0.06824641672318736,1.5224960176225006,1.9213106713856647
353,4700,143.08700000000002,129.9154210526316,8.680509761382035,8.45531778769815,4.963452836873153,4.864658291166765,0.06666915028155272,1.5583625284570428,1.5416871522995843
354,4800,144.056,131.83515789473685,8.841448174206104,8.476371196895983,4.970202112867204,4.879299269789323,0.06716675058436417,2.0461804020289027,1.620059925760066
355,4900,146.031,133.31973684210524,9.184609293710782,8.496990484098719,4.983818927936897,4.890381226311289,0.06880840739511221,1.0046472704267457,1.7486770307282993
356,5000,150.03,134.98121052631578,9.54916375274449,8.517193191416238,5.010835274098922,4.902643771834537,0.07052596031962761,0.0,0.0
357,10,3.16228,3.43565,0.5951564367723655,2.302585092994046,1.1512932864164753,1.2208753922689837,0.1586379656810445,0.0,0.0
358,100,15.6205,13.761994736842103,1.7553979574215481,4.605170185988092,2.7485841541425007,2.613659414213819,0.12907344718880157,1.6308803343807359,1.6650470498128092
359,200,19.8494,20.58227894736842,1.987290570118831,5.298317366548036,2.9881737799761114,3.020063153293984,0.09203835150740716,3.0625831845336347,1.7119997446717437
360,300,22.3607,26.023699999999998,2.2544828493237588,5.703782474656201,3.107304953700278,3.2553722953560738,0.0846527151176266,2.480428976960024,1.8256963180936894
361,400,26.2488,30.045131578947366,2.378512112988838,5.991464547107982,3.2676202737069886,3.3997249698241827,0.07619825498906506,1.4232363761552345,1.759395416272887
362,500,32.0156,34.757578947368415,2.568063867991508,6.214608098422191,3.4662232840102067,3.545713863284065,0.07300470993344348,1.385724138936909,1.510766571259371
363,600,35.171,39.31302631578947,3.286600970902848,6.396929655216146,3.5602218794055274,3.668108660476121,0.08276744747186043,1.4392591394225023,1.5904697320052599
364,700,40.4475,42.99824210526316,3.8035191421291468,6.551080335043404,3.700004836897355,3.7572691226205563,0.08812348528791936,1.7547465812555854,1.7234305956033216
365,800,41.4367,46.45976842105263,3.9423704163936395,6.684611727667927,3.7241669615757025,3.83503274386288,0.0840657217915133,2.237806675966925,1.6817347618924838
