,Na,Rm,Rm_mean,Rm_sd,ln_Na,ln_Rm,ln_Rm_mean,ln_Rm_SD,grad_Ln_n/r,grad_Ln_n/r_mean
962,100,13.6015,14.163644166666655,1.7027718451492497,4.605170185988092,2.6101800807777042,2.643674029712245,0.11768307721068658,1.6990506151307645,1.6056794813979303
963,200,18.4391,21.370676666666668,2.505533039818545,5.298317366548036,2.9144734099959186,3.0553130522656806,0.11521619156910232,1.6784772246666688,1.7126578036357556
964,300,26.1725,26.84902916666666,2.7195913806243306,5.703782474656201,3.264709241211373,3.285140343844522,0.10076782417093728,1.322361143126574,1.7601751636533443
965,400,31.1448,31.6187925,3.1040169220480047,5.991464547107982,3.4386472971089934,3.4491074852704497,0.09557367636437496,1.4616550861443625,1.7533435392386785
966,500,37.1214,35.89659333333332,3.3230372416093164,6.214608098422191,3.614193622724029,3.576484060768244,0.09057615756357267,1.5716644280819116,1.7133367482688373
967,600,40.3113,40.04389833333334,3.710717573596353,6.396929655216146,3.6966318266710716,3.6857598004197327,0.09147028789639876,2.188848619874556,1.7102698472107807
968,700,43.2897,43.72722333333333,4.3229883075394016,6.551080335043404,3.767914731422947,3.773220404550457,0.09685168179999114,2.66246741798977,1.7275058757833865
969,800,44.911,47.33177250000001,4.7437520320586515,6.684611727667927,3.80468275360748,3.852290100828305,0.09834182989737124,3.160789487816615,1.707768512129291
970,900,46.8722,50.64796416666664,4.9007527603728755,6.802394763324311,3.847424749173135,3.9203799443217817,0.09431186119759224,2.224950507583227,1.7507711267575068
971,1000,49.6488,53.724891666666714,4.951713280144431,6.907755278982137,3.904974221014812,3.979744539563241,0.09036940239731113,1.4158510189164855,1.758963195421516
972,1100,54.0093,56.73478583333333,5.0782842269854,7.003065458786462,3.9891562539579524,4.034464591450548,0.08819428676099225,0.9599651285444509,1.718909216503634
973,1200,60.0333,59.72028666666667,5.308438920827497,7.090076835776092,4.094899408266562,4.085812710612325,0.08741458751992394,1.2095834857333936,1.7390805854339302
974,1300,62.0081,62.42083666666668,5.17507870407021,7.170119543449628,4.127265021673046,4.130523443502814,0.08186791050887766,3.1958051863133896,1.7881184780238804
975,1400,63.0,65.06970416666668,5.452820311703814,7.24422751560335,4.143134726391533,4.172021024950431,0.08254691259686803,2.432934826158068,1.7518875186045955
976,1500,65.7647,67.7424475,5.7787105031165735,7.313220387090301,4.186083220213386,4.212207251464786,0.08304131737574126,1.7484114768022254,1.7735688679333192
977,1600,68.0,70.1436716666667,5.728386898524943,7.3777589082278725,4.219507705176107,4.247310682453341,0.07991086170570379,1.194857843038229,1.6870470635172912
978,1700,73.0274,72.93593000000001,5.878605615727894,7.438383530044307,4.290834713190782,4.286397916124168,0.07946691779722188,1.3795369789520882,1.7163804417365114
979,1800,74.0608,75.12314416666668,6.063203720666094,7.495541943884256,4.304886377479515,4.315933601237721,0.07963162235660394,1.6065507159925712,1.8360461774530512
980,1900,78.2624,77.48650666666666,6.175188481735324,7.549609165154532,4.360067283319455,4.346976803777482,0.0788456479161137,1.7288215567413765,1.663636956895194
981,2000,78.7147,80.02853916666668,6.375079676969845,7.600902459542082,4.3658299232416455,4.379265036152739,0.07868997029419776,1.9904449358457066,1.7405239592327975
982,2100,82.2982,82.07136416666668,6.536894329531355,7.649692623711514,4.41034923624093,4.404478717512181,0.07855015819709575,1.0143375179364176,1.8333636815057408
983,2200,86.4696,84.29348166666665,6.641495081179538,7.696212639346407,4.459792907079831,4.431251546393875,0.07787304307059223,1.2393415175369402,1.7412822336535276
984,2300,88.5664,86.4526733333334,6.615108654936319,7.7406644019172415,4.48375255317856,4.456722849133999,0.07552449148040136,1.5556119895934999,1.7252612449714588
985,2400,91.444,88.63279833333334,6.704121107646945,7.783224016336037,4.515726763061725,4.481685286352526,0.074807787458685,2.4267262640237144,1.737400356900739
986,2500,91.6624,90.68775999999998,6.727035487412114,7.824046010856292,4.518112262460643,4.50471501663176,0.07332972524943136,1.4515252684896278,1.7186023159202657
987,2600,96.6282,92.84680916666669,6.862446486530193,7.8632667240095735,4.570870624082363,4.528259590909236,0.07313910404695788,1.0358587887193926,1.736862935811527
988,2700,98.73200000000001,94.81161499999999,7.223126259991259,7.90100705199242,4.5924091086854775,4.5490253876744635,0.075520650342383,1.4125599978031476,1.7667293167543852
989,2800,101.833,96.83036999999996,7.235162676374733,7.937374696163295,4.623334216615761,4.57020601215834,0.07400873487920884,2.3107102534044723,1.7889541372712041
990,2900,101.833,98.6562783333333,7.261498968397691,7.9724660159745655,4.623334216615761,4.588969935437519,0.07288050414839224,8.110023481438446,1.850095882342017
991,3000,102.70299999999999,100.49698166666668,7.3315429829262,8.006367567650246,4.631841327802905,4.607497523449967,0.07234357286527993,0.0,0.0
992,10,3.0,3.358624666666668,0.7150635177508384,2.302585092994046,1.0986122886681098,1.1896030470871515,0.20882358120895358,0.0,0.0
993,100,13.8924,14.163644166666655,1.7027718451492497,4.605170185988092,2.631341928017546,2.643674029712245,0.11768307721068658,1.6122209331049944,1.6056794813979303
994,200,19.2354,21.370676666666668,2.505533039818545,5.298317366548036,2.956752331413043,3.0553130522656806,0.11521619156910232,1.744648454660859,1.7126578036357556
995,300,26.0768,26.84902916666666,2.7195913806243306,5.703782474656201,3.2610460301437634,3.285140343844522,0.10076782417093728,1.542317258081961,1.7601751636533443
996,400,30.1496,31.6187925,3.1040169220480047,5.991464547107982,3.4061716560868454,3.4491074852704497,0.09557367636437496,1.8976237397878233,1.7533435392386785
997,500,34.1321,35.89659333333332,3.3230372416093164,6.214608098422191,3.530238290471992,3.576484060768244,0.09057615756357267,1.06968973840193,1.7133367482688373
998,600,44.0454,40.04389833333334,3.710717573596353,6.396929655216146,3.7852209201415907,3.6857598004197327,0.09147028789639876,1.2129042799048506,1.7102698472107807
999,700,45.0444,43.72722333333333,4.3229883075394016,6.551080335043404,3.807648670001371,3.773220404550457,0.09685168179999114,2.693462722533626,1.7275058757833865
1000,800,49.0102,47.33177250000001,4.7437520320586515,6.684611727667927,3.8920284397129663,3.852290100828305,0.09834182989737124,2.202984129802709,1.707768512129291
1001,900,50.4876,50.64796416666664,4.9007527603728755,6.802394763324311,3.921727761575859,3.9203799443217817,0.09431186119759224,1.4974161024255328,1.7507711267575068
1002,1000,56.8859,53.724891666666714,4.951713280144431,6.907755278982137,4.041047507260563,3.979744539563241,0.09036940239731113,1.153252213163362,1.758963195421516
1003,1100,60.0833,56.73478583333333,5.0782842269854,7.003065458786462,4.095731932711774,4.034464591450548,0.08819428676099225,1.8890884263511563,1.718909216503634
1004,1200,62.6498,59.72028666666667,5.308438920827497,7.090076835776092,4.137560488998594,4.085812710612325,0.08741458751992394,1.7424898098390866,1.7390805854339302
1005,1300,66.1287,62.42083666666668,5.17507870407021,7.170119543449628,4.191602843244441,4.130523443502814,0.08186791050887766,1.4712629896849765,1.7881184780238804
1006,1400,69.5701,65.06970416666668,5.452820311703814,7.24422751560335,4.242334877335695,4.172021024950431,0.08254691259686803,1.2662738387251926,1.7518875186045955
1007,1500,74.0405,67.7424475,5.7787105031165735,7.313220387090301,4.304612240788924,4.212207251464786,0.08304131737574126,1.3292387192779243,1.7735688679333192
1008,1600,76.922,70.1436716666667,5.728386898524943,7.3777589082278725,4.3427919214226,4.247310682453341,0.07991086170570379,2.4728605594271915,1.6870470635172912
1009,1700,77.8845,72.93593000000001,5.878605615727894,7.438383530044307,4.355226960036578,4.286397916124168,0.07946691779722188,2.4083289414130964,1.7163804417365114
1010,1800,80.7775,75.12314416666668,6.063203720666094,7.495541943884256,4.391698461401841,4.315933601237721,0.07963162235660394,1.6163659841437692,1.8360461774530512
1011,1900,83.4326,77.48650666666666,6.175188481735324,7.549609165154532,4.4240391202783345,4.346976803777482,0.0788456479161137,2.3992486384801652,1.663636956895194
1012,2000,84.4038,80.02853916666668,6.375079676969845,7.600902459542082,4.435612424285058,4.379265036152739,0.07868997029419776,4.334431820391437,1.7405239592327975
1013,2100,85.3815,82.07136416666668,6.536894329531355,7.649692623711514,4.447129449692708,4.404478717512181,0.07855015819709575,1.7296831280913232,1.8333636815057408
1014,2200,89.1852,84.29348166666665,6.641495081179538,7.696212639346407,4.490715106537325,4.431251546393875,0.07787304307059223,1.2098838106194898,1.7412822336535276
1015,2300,92.0489,86.4526733333334,6.615108654936319,7.7406644019172415,4.5223199575805255,4.456722849133999,0.07552449148040136,1.395982226866943,1.7252612449714588
1016,2400,94.921,88.63279833333334,6.704121107646945,7.783224016336037,4.553044966699595,4.481685286352526,0.074807787458685,1.095619563826421,1.737400356900739
1017,2500,99.3277,90.68775999999998,6.727035487412114,7.824046010856292,4.598424484819746,4.50471501663176,0.07332972524943136,1.2415742538560142,1.7186023159202657
1018,2600,101.242,92.84680916666669,6.862446486530193,7.8632667240095735,4.6175136905193295,4.528259590909236,0.07313910404695788,2.032957148266638,1.736862935811527
1019,2700,103.16,94.81161499999999,7.223126259991259,7.90100705199242,4.636281181013144,4.5490253876744635,0.075520650342383,3.4411130552156775,1.7667293167543852
1020,2800,103.446,96.83036999999996,7.235162676374733,7.937374696163295,4.639049737421769,4.57020601215834,0.07400873487920884,2.679654873801179,1.7889541372712041
1021,2900,105.948,98.6562783333333,7.261498968397691,7.9724660159745655,4.662948407707446,4.588969935437519,0.07288050414839224,2.0555542681712575,1.850095882342017
1022,3000,106.977,100.49698166666668,7.3315429829262,8.006367567650246,4.672613858085112,4.607497523449967,0.07234357286527993,0.0,0.0
1023,10,3.16228,3.358624666666668,0.7150635177508384,2.302585092994046,1.1512932864164753,1.1896030470871515,0.20882358120895358,0.0,0.0
1024,100,13.0384,14.163644166666655,1.7027718451492497,4.605170185988092,2.5678988495838184,2.643674029712245,0.11768307721068658,1.7091332628099434,1.6056794813979303
1025,200,18.2483,21.370676666666668,2.505533039818545,5.298317366548036,2.9040719250047746,3.0553130522656806,0.11521619156910232,1.7779539482369022,1.7126578036357556
1026,300,24.1868,26.84902916666666,2.7195913806243306,5.703782474656201,3.185807029802739,3.285140343844522,0.10076782417093728,1.2494069175218994,1.7601751636533443
1027,400,31.7805,31.6187925,3.1040169220480047,5.991464547107982,3.458852894150318,3.4491074852704497,0.09557367636437496,1.249648395017865,1.7533435392386785
1028,500,36.4005,35.89659333333332,3.3230372416093164,6.214608098422191,3.5945825108120895,3.576484060768244,0.09057615756357267,1.6687024375598267,1.7133367482688373
1029,600,40.5216,40.04389833333334,3.710717573596353,6.396929655216146,3.701835165274152,3.6857598004197327,0.09147028789639876,1.8975608305465554,1.7102698472107807
1030,700,43.4626,43.72722333333333,4.3229883075394016,6.551080335043404,3.7719007981653854,3.773220404550457,0.09685168179999114,1.9367581561450955,1.7275058757833865
1031,800,47.0106,47.33177250000001,4.7437520320586515,6.684611727667927,3.850373108196453,3.852290100828305,0.09834182989737124,1.6514800194904844,1.707768512129291
1032,900,50.6063,50.64796416666664,4.9007527603728755,6.802394763324311,3.9240760744720538,3.9203799443217817,0.09431186119759224,2.0279811577840983,1.7507711267575068
1033,1000,52.4786,53.724891666666714,4.951713280144431,6.907755278982137,3.9604054674507325,3.979744539563241,0.09036940239731113,3.0199033791808962,1.758963195421516
1034,1100,54.0833,56.73478583333333,5.0782842269854,7.003065458786462,3.99052545058308,4.034464591450548,0.08819428676099225,3.831144636303638,1.718909216503634
1035,1200,55.0364,59.72028666666667,5.308438920827497,7.090076835776092,4.007994784509214,4.085812710612325,0.08741458751992394,1.6580323148288514,1.7390805854339302
1036,1300,59.8164,62.42083666666668,5.17507870407021,7.170119543449628,4.091279870849256,4.130523443502814,0.08186791050887766,1.065876454539733,1.7881184780238804
1037,1400,63.6003,65.06970416666668,5.452820311703814,7.24422751560335,4.152618187316084,4.172021024950431,0.08254691259686803,1.3300959740214497,1.7518875186045955
1038,1500,66.6108,67.7424475,5.7787105031165735,7.313220387090301,4.1988667265616435,4.212207251464786,0.08304131737574126,1.6933602121860518,1.7735688679333192
1039,1600,68.8186,70.1436716666667,5.728386898524943,7.3777589082278725,4.231474057238845,4.247310682453341,0.07991086170570379,1.8714901286971415,1.6870470635172912
1040,1700,71.218,72.93593000000001,5.878605615727894,7.438383530044307,4.265745595455886,4.286397916124168,0.07946691779722188,1.8918506408103541,1.7163804417365114
1041,1800,73.2393,75.12314416666668,6.063203720666094,7.495541943884256,4.293732162141848,4.315933601237721,0.07963162235660394,2.841681472870924,1.8360461774530512
1042,1900,74.0608,77.48650666666666,6.175188481735324,7.549609165154532,4.304886377479515,4.346976803777482,0.0788456479161137,3.5398010466996332,1.663636956895194
1043,2000,75.452,80.02853916666668,6.375079676969845,7.600902459542082,4.323496692483478,4.379265036152739,0.07868997029419776,1.8245509725097215,1.7405239592327975
1044,2100,78.2368,82.07136416666668,6.536894329531355,7.649692623711514,4.359740125094642,4.404478717512181,0.07855015819709575,1.6197536222065216,1.8333636815057408
1045,2200,80.025,84.29348166666665,6.641495081179538,7.696212639346407,4.382339085855927,4.431251546393875,0.07787304307059223,1.531748606529607,1.7412822336535276
1046,2300,83.0241,86.4526733333334,6.615108654936319,7.7406644019172415,4.4191309270956545,4.456722849133999,0.07552449148040136,1.1982370162501057,1.7252612449714588
1047,2400,86.0523,88.63279833333334,6.704121107646945,7.783224016336037,4.4549552509464805,4.481685286352526,0.074807787458685,1.7431832802383322,1.737400356900739
1048,2500,87.0919,90.68775999999998,6.727035487412114,7.824046010856292,4.466963882978326,4.50471501663176,0.07332972524943136,2.3073979030537295,1.7186023159202657
1049,2600,89.0898,92.84680916666669,6.862446486530193,7.8632667240095735,4.489644849809166,4.528259590909236,0.07313910404695788,1.670716286744482,1.736862935811527
1050,2700,91.1976,94.81161499999999,7.223126259991259,7.90100705199242,4.513028580944545,4.5490253876744635,0.075520650342383,0.9580239455448659,1.7667293167543852
1051,2800,96.2549,96.83036999999996,7.235162676374733,7.937374696163295,4.566999880962979,4.57020601215834,0.07400873487920884,1.111699590248597,1.7889541372712041
1052,2900,97.2522,98.6562783333333,7.261498968397691,7.9724660159745655,4.577307604350649,4.588969935437519,0.07288050414839224,2.1990275572737668,1.850095882342017
1053,3000,99.3227,100.49698166666668,7.3315429829262,8.006367567650246,4.598374145127492,4.607497523449967,0.07234357286527993,0.0,0.0
1054,10,3.16228,3.358624666666668,0.7150635177508384,2.302585092994046,1.1512932864164753,1.1896030470871515,0.20882358120895358,0.0,0.0
1055,100,13.0384,14.163644166666655,1.7027718451492497,4.605170185988092,2.5678988495838184,2.643674029712245,0.11768307721068658,1.6506958685414428,1.6056794813979303
1056,200,19.4165,21.370676666666668,2.505533039818545,5.298317366548036,2.966123220049873,3.0553130522656806,0.11521619156910232,1.4267426444532807,1.7126578036357556
1057,300,28.1603,26.84902916666666,2.7195913806243306,5.703782474656201,3.3379131846421854,3.285140343844522,0.10076782417093728,1.5016845078282304,1.7601751636533443
1058,400,30.8058,31.6187925,3.1040169220480047,5.991464547107982,3.42770298393942,3.4491074852704497,0.09557367636437496,1.8321320960660528,1.7533435392386785
1059,500,37.2156,35.89659333333332,3.3230372416093164,6.214608098422191,3.616728028213145,3.576484060768244,0.09057615756357267,1.5359688311018502,1.7133367482688373
1060,600,40.1123,40.04389833333334,3.710717573596353,6.396929655216146,3.691683020446605,3.6857598004197327,0.09147028789639876,2.1356672121274825,1.7102698472107807
1061,700,43.566,43.72722333333333,4.3229883075394016,6.551080335043404,3.7742770296261647,3.773220404550457,0.09685168179999114,1.63020755050086,1.7275058757833865
1062,800,47.8539,47.33177250000001,4.7437520320586515,6.684611727667927,3.86815261927983,3.852290100828305,0.09834182989737124,1.8218325199530014,1.707768512129291
1063,900,50.01,50.64796416666664,4.9007527603728755,6.802394763324311,3.9122229854308124,3.9203799443217817,0.09431186119759224,2.5824209427758777,1.7507711267575068
1064,1000,52.1728,53.724891666666714,4.951713280144431,6.907755278982137,3.95456128628605,3.979744539563241,0.09036940239731113,1.5577057272321866,1.758963195421516
1065,1100,56.8859,56.73478583333333,5.0782842269854,7.003065458786462,4.041047507260563,4.034464591450548,0.08819428676099225,1.208164952273651,1.718909216503634
1066,1200,60.6712,59.72028666666667,5.308438920827497,7.090076835776092,4.105469120891617,4.085812710612325,0.08741458751992394,1.5174966409385682,1.7390805854339302
1067,1300,63.5059,62.42083666666668,5.17507870407021,7.170119543449628,4.151132814968292,4.130523443502814,0.08186791050887766,1.5346525677687215,1.7881184780238804
1068,1400,67.082,65.06970416666668,5.452820311703814,7.24422751560335,4.205915751656639,4.172021024950431,0.08254691259686803,2.0635632848597005,1.7518875186045955
1069,1500,68.0661,67.7424475,5.7787105031165735,7.313220387090301,4.2204792918564005,4.212207251464786,0.08304131737574126,3.09894116379268,1.7735688679333192
1070,1600,70.0357,70.1436716666667,5.728386898524943,7.3777589082278725,4.249005112043559,4.247310682453341,0.07991086170570379,2.2238314974611217,1.6870470635172912
1071,1700,72.0069,72.93593000000001,5.878605615727894,7.438383530044307,4.276761947757668,4.286397916124168,0.07946691779722188,2.4038804368049584,1.7163804417365114
1072,1800,73.5527,75.12314416666668,6.063203720666094,7.495541943884256,4.298002156094939,4.315933601237721,0.07963162235660394,2.3979586654778577,1.8360461774530512
1073,1900,75.4255,77.48650666666666,6.175188481735324,7.549609165154532,4.323145414124909,4.346976803777482,0.0788456479161137,1.417635442643261,1.663636956895194
1074,2000,79.2275,80.02853916666668,6.375079676969845,7.600902459542082,4.3723234607749175,4.379265036152739,0.07868997029419776,1.9470228331057216,1.7405239592327975
1075,2100,79.404,82.07136416666668,6.536894329531355,7.649692623711514,4.374548744817923,4.404478717512181,0.07855015819709575,2.7180943068093377,1.8333636815057408
1076,2200,82.0549,84.29348166666665,6.641495081179538,7.696212639346407,4.407388535436071,4.431251546393875,0.07787304307059223,1.124783571437699,1.7412822336535276
1077,2300,86.09299999999999,86.4526733333334,6.615108654936319,7.7406644019172415,4.455428107315587,4.456722849133999,0.07552449148040136,1.2258455668828385,1.7252612449714588
1078,2400,88.0909,88.63279833333334,6.704121107646945,7.783224016336037,4.478369235893216,4.481685286352526,0.074807787458685,2.468699690889611,1.737400356900739
1079,2500,89.0505,90.68775999999998,6.727035487412114,7.824046010856292,4.48920362454304,4.50471501663176,0.07332972524943136,1.8211921124527972,1.7186023159202657
1080,2600,92.0489,92.84680916666669,6.862446486530193,7.8632667240095735,4.5223199575805255,4.528259590909236,0.07313910404695788,0.8994878089577014,1.736862935811527
1081,2700,97.0052,94.81161499999999,7.223126259991259,7.90100705199242,4.574764585313935,4.5490253876744635,0.075520650342383,1.1819536134054676,1.7667293167543852
1082,2800,98.0051,96.83036999999996,7.235162676374733,7.937374696163295,4.585019518132822,4.57020601215834,0.07400873487920884,2.346332540917533,1.7889541372712041
1083,2900,100.005,98.6562783333333,7.261498968397691,7.9724660159745655,4.605220184738133,4.588969935437519,0.07288050414839224,3.3902051653872367,1.850095882342017
1084,3000,100.02,100.49698166666668,7.3315429829262,8.006367567650246,4.605370165990758,4.607497523449967,0.07234357286527993,0.0,0.0
1085,10,4.12311,3.358624666666668,0.7150635177508384,2.302585092994046,1.4166077329711,1.1896030470871515,0.20882358120895358,0.0,0.0
1086,100,15.0333,14.163644166666655,1.7027718451492497,4.605170185988092,2.7102677405431645,2.643674029712245,0.11768307721068658,2.0242792292593883,1.6056794813979303
1087,200,18.1108,21.370676666666668,2.505533039818545,5.298317366548036,2.8965084454088905,3.0553130522656806,0.11521619156910232,2.6867911249245076,1.7126578036357556
1088,300,22.6274,26.84902916666666,2.7195913806243306,5.703782474656201,3.119161561308252,3.285140343844522,0.10076782417093728,1.798415480442275,1.7601751636533443
1089,400,26.6271,31.6187925,3.1040169220480047,5.991464547107982,3.281929494158695,3.4491074852704497,0.09557367636437496,1.5988996268821996,1.7533435392386785
1090,500,31.1448,35.89659333333332,3.3230372416093164,6.214608098422191,3.4386472971089934,3.576484060768244,0.09057615756357267,1.2110719339118197,1.7133367482688373
1091,600,37.2156,40.04389833333334,3.710717573596353,6.396929655216146,3.616728028213145,3.6857598004197327,0.09147028789639876,1.476637253780649,1.7102698472107807
1092,700,39.1152,43.72722333333333,4.3229883075394016,6.551080335043404,3.666511138251928,3.773220404550457,0.09685168179999114,2.961472789341224,1.7275058757833865
1093,800,41.0122,47.33177250000001,4.7437520320586515,6.684611727667927,3.7138695834174307,3.852290100828305,0.09834182989737124,2.094312565036701,1.707768512129291
1094,900,44.1022,50.64796416666664,4.9007527603728755,6.802394763324311,3.7865096678298196,3.9203799443217817,0.09431186119759224,1.5650940484928404,1.7507711267575068
1095,1000,47.2969,53.724891666666714,4.951713280144431,6.907755278982137,3.8564447542380553,3.979744539563241,0.09036940239731113,1.7895254541463381,1.758963195421516
1096,1100,49.3356,56.73478583333333,5.0782842269854,7.003065458786462,3.898645929986469,4.034464591450548,0.08819428676099225,2.8267631784588403,1.718909216503634
1097,1200,50.448,59.72028666666667,5.308438920827497,7.090076835776092,3.920943102802705,4.085812710612325,0.08741458751992394,2.237465789801599,1.7390805854339302
1098,1300,53.1601,62.42083666666668,5.17507870407021,7.170119543449628,3.9733081149568945,4.130523443502814,0.08186791050887766,1.591500101110583,1.7881184780238804
1099,1400,55.5788,65.06970416666668,5.452820311703814,7.24422751560335,4.0178018335811,4.172021024950431,0.08254691259686803,1.1795833007074752,1.7518875186045955
1100,1500,60.0167,67.7424475,5.7787105031165735,7.313220387090301,4.094622856827898,4.212207251464786,0.08304131737574126,1.7382141890447727,1.7735688679333192
1101,1600,60.0167,70.1436716666667,5.728386898524943,7.3777589082278725,4.094622856827898,4.247310682453341,0.07991086170570379,5.051284276878982,1.6870470635172912
1103,1800,64.0781,75.12314416666668,6.063203720666094,7.495541943884256,4.160102651883567,4.315933601237721,0.07963162235660394,1.0294346299638326,1.8360461774530512
1104,1900,68.542,77.48650666666666,6.175188481735324,7.549609165154532,4.227446696061586,4.346976803777482,0.0788456479161137,0.8273601334579517,1.663636956895194
1105,2000,72.7805,80.02853916666668,6.375079676969845,7.600902459542082,4.287448062179651,4.379265036152739,0.07868997029419776,1.4766939030547896,1.7405239592327975
1106,2100,73.3485,82.07136416666668,6.536894329531355,7.649692623711514,4.295222054482138,4.404478717512181,0.07855015819709575,1.9196216235573367,1.8333636815057408
1107,2200,76.4853,84.29348166666665,6.641495081179538,7.696212639346407,4.33709856550525,4.431251546393875,0.07787304307059223,1.5501938495446372,1.7412822336535276
1108,2300,77.7817,86.4526733333334,6.615108654936319,7.7406644019172415,4.353906185007136,4.456722849133999,0.07552449148040136,1.3988017592408244,1.7252612449714588
1109,2400,81.3941,88.63279833333334,6.704121107646945,7.783224016336037,4.399302788809097,4.481685286352526,0.074807787458685,1.0293591512906681,1.737400356900739
1110,2500,84.3445,90.68775999999998,6.727035487412114,7.824046010856292,4.434909602361032,4.50471501663176,0.07332972524943136,1.030861128671208,1.7186023159202657
1111,2600,87.9659,92.84680916666669,6.862446486530193,7.8632667240095735,4.476949239380681,4.528259590909236,0.07313910404695788,1.3113457885548632,1.736862935811527
1112,2700,89.4427,94.81161499999999,7.223126259991259,7.90100705199242,4.493598196786566,4.5490253876744635,0.075520650342383,2.3398946674394154,1.7667293167543852
1113,2800,90.7965,96.83036999999996,7.235162676374733,7.937374696163295,4.508620738608815,4.57020601215834,0.07400873487920884,1.23674678191552,1.7889541372712041
1114,2900,94.7629,98.6562783333333,7.261498968397691,7.9724660159745655,4.551377982452527,4.588969935437519,0.07288050414839224,1.297564266990165,1.850095882342017
1115,3000,95.7549,100.49698166666668,7.3315429829262,8.006367567650246,4.5617918016860886,4.607497523449967,0.07234357286527993,0.0,0.0
1116,10,3.60555,3.358624666666668,0.7150635177508384,2.302585092994046,1.2824743249806432,1.1896030470871515,0.20882358120895358,0.0,0.0
1117,100,12.0416,14.163644166666655,1.7027718451492497,4.605170185988092,2.4883673214169812,2.643674029712245,0.11768307721068658,1.7669295372947398,1.6056794813979303
1118,200,19.6469,21.370676666666668,2.505533039818545,5.298317366548036,2.9779195650554744,3.0553130522656806,0.11521619156910232,1.6878520740932028,1.7126578036357556
1119,300,23.0868,26.84902916666666,2.7195913806243306,5.703782474656201,3.13926102562879,3.285140343844522,0.10076782417093728,1.5410687710095266,1.7601751636533443
1120,400,30.8058,31.6187925,3.1040169220480047,5.991464547107982,3.42770298393942,3.4491074852704497,0.09557367636437496,1.4280679384520492,1.7533435392386785
1121,500,33.0151,35.89659333333332,3.3230372416093164,6.214608098422191,3.496965032568193,3.576484060768244,0.09057615756357267,3.3375418294662573,1.7133367482688373
1122,600,34.7851,40.04389833333334,3.710717573596353,6.396929655216146,3.54918913417383,3.6857598004197327,0.09147028789639876,1.6851687238882846,1.7102698472107807
1123,700,40.3113,43.72722333333333,4.3229883075394016,6.551080335043404,3.6966318266710716,3.773220404550457,0.09685168179999114,1.1449440321609836,1.7275058757833865
1124,800,44.7214,47.33177250000001,4.7437520320586515,6.684611727667927,3.8004521342602233,3.852290100828305,0.09834182989737124,1.7518469236034315,1.707768512129291
1125,900,46.5296,50.64796416666664,4.9007527603728755,6.802394763324311,3.8400886692152647,3.9203799443217817,0.09431186119759224,3.691747716434793,1.7507711267575068
1126,1000,47.5079,53.724891666666714,4.951713280144431,6.907755278982137,3.8608960130011316,3.979744539563241,0.09036940239731113,2.1382863729211534,1.758963195421516
1127,1100,51.1077,56.73478583333333,5.0782842269854,7.003065458786462,3.9339351707893315,4.034464591450548,0.08819428676099225,1.7141749849107504,1.718909216503634
1128,1200,52.8394,59.72028666666667,5.308438920827497,7.090076835776092,3.9672571245555903,4.085812710612325,0.08741458751992394,2.235765662789978,1.7390805854339302
1129,1300,55.0727,62.42083666666668,5.17507870407021,7.170119543449628,4.008654130581702,4.130523443502814,0.08186791050887766,2.1022595585589934,1.7881184780238804
1130,1400,56.8595,65.06970416666668,5.452820311703814,7.24422751560335,4.040583312656227,4.172021024950431,0.08254691259686803,1.9787697953506767,1.7518875186045955
1131,1500,59.203,67.7424475,5.7787105031165735,7.313220387090301,4.080972216281667,4.212207251464786,0.08304131737574126,1.7379792362134154,1.7735688679333192
1132,1600,61.4003,70.1436716666667,5.728386898524943,7.3777589082278725,4.1174147211346455,4.247310682453341,0.07991086170570379,1.3820044100972364,1.6870470635172912
1133,1700,64.8151,72.93593000000001,5.878605615727894,7.438383530044307,4.171538600903551,4.286397916124168,0.07946691779722188,1.3046937775892884,1.7163804417365114
1134,1800,67.2012,75.12314416666668,6.063203720666094,7.495541943884256,4.2076911045125245,4.315933601237721,0.07963162235660394,1.7927148111718634,1.8360461774530512
1135,1900,68.9638,77.48650666666666,6.175188481735324,7.549609165154532,4.233581729245598,4.346976803777482,0.0788456479161137,1.2846122219671356,1.663636956895194
1136,2000,72.9452,80.02853916666668,6.375079676969845,7.600902459542082,4.289708474311861,4.379265036152739,0.07868997029419776,1.159704222784362,1.7405239592327975
1137,2100,75.1798,82.07136416666668,6.536894329531355,7.649692623711514,4.319882577850503,4.404478717512181,0.07855015819709575,1.0246157374306135,1.8333636815057408
1138,2200,80.0562,84.29348166666665,6.641495081179538,7.696212639346407,4.382728888036259,4.431251546393875,0.07787304307059223,0.9500561428281246,1.7412822336535276
1139,2300,82.7345,86.4526733333334,6.615108654936319,7.7406644019172415,4.415636685533995,4.456722849133999,0.07552449148040136,2.230699372889947,1.7252612449714588
1140,2400,83.2406,88.63279833333334,6.704121107646945,7.783224016336037,4.421735209572497,4.481685286352526,0.074807787458685,4.839217456750563,1.737400356900739
1141,2500,84.1724,90.68775999999998,6.727035487412114,7.824046010856292,4.432867076539205,4.50471501663176,0.07332972524943136,2.279987247344165,1.7186023159202657
1142,2600,86.2148,92.84680916666669,6.862446486530193,7.8632667240095735,4.456841856667464,4.528259590909236,0.07313910404695788,1.6314280744073955,1.736862935811527
